corrupt, 0
blinks
1,0
1.49,0
1.82,0
4.57,0
11.72,0
12.79,2
15.95,0
18.58,0
21.2,0
23.35,0
25.46,1
25.98,1
26.51,1
27.71,1
28.36,1
28.95,1
31.59,2
33.99,0
36.63,0
40.98,0
44.11,0
48.54,0
50.6,1
51.02,1
51.56,1
52.53,1
53.03,1
53.57,1
55.81,0
59.14,2
59.39,0
61.43,0
63.33,2
66.28,0
69.42,0
72.27,0
75.53,1
75.86,1
76.3,1
77.74,1
78.2,1
78.68,1
84.18,2
85.03,2
86.4,0
89.28,0
90.97,0
92.8,2
93.87,2
96.8,2
98.7,2
100.14,1
100.66,1
101.17,1
102.02,1
102.51,1
102.98,1
106.82,0
109.52,0
112.66,0
114.9,2
117.29,0
120.9,2
124.4,0
125.47,1
125.89,1
126.28,1
127.35,1
127.72,1
127.9,1
133.02,2
134.42,0
137.13,0
139.86,0
142.21,0
145.2,0
147.89,0
149.75,0
150.5,1
150.94,1
151.32,1
152.36,1
152.78,1
153.26,1
156.2,0
158.97,0
161.33,0
164.73,0
167.65,0
169.71,0
175.5,1
175.86,1
176.06,1
176.46,1
177.4,1
177.81,1
178.26,1
181.21,0
186.69,0
188.09,0
191.4,0
194.58,0
196.04,0
198.24,2
200.06,1
200.72,1
201.16,1
202.06,1
202.51,1
202.74,1
206.06,0
207.13,0
209.88,0
212.81,0
216.42,0
218.66,0
220.78,2
222.88,0
225.44,1
225.86,1
226.32,1
227.3,1
227.76,1
228.28,1
232.01,0
233.82,0
234.12,0
235.39,0
236.99,0
239.98,0
242.06,0
243.86,0
245.91,0
248.92,0
250.48,1
250.84,1
251.28,1
252.16,1
252.54,1
253.03,1
257.87,0
262.45,0
264.77,0
268.36,0
271.66,0
275.5,1
275.84,1
276.22,1
277.11,1
